Community_ID,Client1,Client2,Start_Time,End_Time
13,6380,9032,2401012256,2401022254
13,9715,1010,2401010951,2401021436
29,5551,6013,2401011142,2401021456
97,3278,6867,2401011650,2401022349
21,1791,6805,2401011231,2401021431
29,8637,2615,2401010026,2401020518
17,9736,6506,2401012244,2401021337
43,3427,9464,2401020000,2401020520
57,4306,7374,2401012158,2401021610
68,7016,1811,2401012156,2401020217
1,7156,4417,2401010923,2401021434
5,5588,4817,2401010452,2401020327
43,9227,3230,2401012338,2401021953
70,2577,8545,2401010817,2401021603
17,6983,1547,2401011357,2401020209
79,6555,2848,2401010720,2401022026
75,3873,1215,2401010533,2401020306
11,1276,2277,2401011038,2401020224
71,1492,5583,2401011151,2401021606
45,2628,1497,2401011852,2401021204
82,1724,1271,2401010602,2401021731
51,9833,4629,2401011328,2401020058
11,9745,4855,2401011657,2401022131
34,6519,7348,2401010124,2401022122
79,8956,5958,2401012110,2401022314
18,6726,2511,2401010935,2401022337
57,9549,7157,2401012324,2401021702
76,5955,8596,2401011614,2401022254
19,2249,4475,2401010708,2401022248
42,6620,5727,2401011148,2401022059
91,2435,9689,2401010731,2401020302
79,5069,7259,2401010615,2401020856
56,4525,3806,2401011227,2401020456
13,4938,3206,2401010426,2401021015
52,7437,1908,2401010227,2401020925
97,4826,5959,2401012024,2401020136
52,2904,5729,2401012038,2401020418
77,7284,4399,2401010022,2401020119
7,3097,9547,2401010158,2401021456
26,4588,2255,2401011746,2401022330
25,3087,2329,2401012150,2401020533
53,7932,9245,2401010932,2401020208
21,5855,8738,2401010102,2401021437
42,1512,2444,2401011925,2401021227
79,5503,1063,2401010721,2401020151
74,8539,6773,2401010043,2401020440
8,9091,2739,2401010548,2401021323
78,2950,8697,2401011650,2401020835
96,8793,5764,2401012243,2401020325
32,1922,5578,2401010053,2401021619
32,4781,9150,2401011004,2401020405
6,5162,9195,2401011744,2401021614
67,8744,3435,2401010515,2401021447
80,4887,8934,2401011433,2401020405
70,7981,6589,2401012132,2401021812
99,3845,5166,2401010014,2401020123
8,9663,7815,2401011910,2401021109
18,8655,1576,2401011210,2401022159
13,7872,8042,2401010306,2401021848
30,4228,8441,2401010906,2401020438
6,9431,9330,2401012309,2401021054
6,6084,1277,2401010157,2401020525
82,3174,6352,2401010909,2401020732
93,3529,5009,2401011356,2401020817
74,1541,4379,2401011001,2401021438
19,6927,3230,2401012202,2401022247
78,6270,4608,2401011330,2401020715
29,1403,5008,2401011007,2401021740
39,1161,7550,2401010128,2401022342
41,9645,5442,2401011943,2401022335
30,2401,6255,2401010248,2401020636
36,2504,3495,2401010433,2401022020
76,4917,9037,2401011129,2401020252
37,1071,7146,2401010628,2401021326
42,2838,8380,2401010829,2401021509
27,6303,5149,2401011422,2401021549
2,7014,3824,2401010236,2401020928
90,7548,3667,2401012231,2401021950
44,8473,2845,2401010521,2401021515
34,1438,6657,2401011725,2401022114
41,5780,3143,2401011448,2401021448
5,9385,6445,2401011308,2401021003
36,2324,9984,2401011026,2401020957
55,7780,7933,2401012355,2401021622
32,4903,8688,2401011631,2401022149
64,3500,3185,2401011007,2401020852
49,5606,6721,2401010724,2401021537
80,6037,1195,2401010851,2401020703
79,4743,2709,2401010953,2401020923
30,2208,8125,2401011525,2401020311
27,6977,3398,2401010502,2401021321
48,8301,7631,2401011649,2401021943
70,9944,8145,2401010659,2401020155
14,7311,8181,2401012341,2401022106
13,1892,4590,2401011821,2401021009
27,9450,8653,2401011743,2401020126
39,2232,9737,2401010202,2401020821
28,2418,1977,2401011835,2401021042
66,2864,7136,2401010348,2401021404
65,6162,9991,2401011504,2401022232
6,5592,3849,2401010927,2401021341
20,3746,1776,2401012004,2401020742
100,8567,5662,2401011236,2401021733
51,9187,3122,2401011610,2401020550
10,1114,7910,2401011922,2401022308
78,3736,7968,2401011247,2401020134
86,7547,7525,2401010358,2401020517
61,2874,3654,2401010659,2401022120
83,3453,5967,2401012046,2401021818
43,4217,8214,2401011406,2401022002
86,6946,7804,2401010328,2401022253
37,7943,3677,2401012245,2401021357
95,9680,8270,2401012206,2401020257
81,8682,6718,2401011043,2401020605
42,5305,5646,2401011949,2401021424
29,9978,7005,2401012313,2401021022
55,6934,5569,2401011148,2401021607
94,9331,9863,2401011740,2401021007
34,4472,9532,2401011423,2401022214
25,6457,7998,2401010844,2401022323
14,9123,9493,2401010257,2401022243
84,6836,1737,2401011856,2401020116
70,3096,6044,2401011352,2401021358
54,9967,2288,2401011136,2401022022
17,8441,6761,2401010842,2401022301
72,1444,1722,2401011038,2401021322
50,9667,9757,2401012106,2401020552
58,1191,2737,2401011114,2401022033
75,5810,7685,2401011750,2401020448
70,9321,2779,2401011205,2401021114
64,3080,9914,2401012057,2401020221
61,6457,2088,2401011809,2401020519
1,9195,5908,2401011931,2401020143
29,9888,4354,2401010434,2401020049
8,1753,7932,2401011123,2401021204
71,8036,7366,2401011343,2401022057
63,4140,3475,2401011852,2401020051
52,7660,7313,2401012216,2401020037
33,1635,9915,2401010050,2401020054
78,9422,4895,2401011916,2401021620
94,1935,7920,2401011211,2401022040
17,6293,5010,2401010918,2401022314
98,3711,9699,2401010708,2401022329
74,4782,6968,2401010950,2401021306
84,1424,4340,2401011633,2401020157
44,2012,4913,2401011519,2401020553
30,4299,7643,2401010513,2401021629
68,5925,3088,2401011042,2401022122
83,9913,4058,2401011158,2401020553
88,2971,9521,2401012251,2401022048
82,9910,6563,2401010605,2401020452
88,5228,3409,2401011903,2401022130
2,1869,8473,2401010238,2401022133
19,4931,6565,2401010055,2401021049
22,1958,1177,2401010216,2401022159
17,7701,1395,2401011933,2401020723
29,7681,4729,2401012139,2401021530
65,6367,1103,2401011726,2401021745
93,5497,1283,2401011037,2401020728
4,3869,6762,2401010706,2401021523
10,3482,7812,2401010421,2401021143
63,2243,2898,2401011137,2401020815
89,9650,2320,2401011158,2401020945
69,5004,3286,2401012314,2401022227
74,9897,4559,2401011138,2401021355
39,8657,1540,2401010534,2401020259
19,7425,6594,2401011618,2401022135
70,2402,5611,2401010057,2401022357
86,8002,5369,2401012318,2401022045
40,7130,5553,2401012211,2401022110
20,3843,1747,2401010704,2401021113
67,1311,5697,2401011658,2401020609
34,3415,5708,2401011021,2401020727
14,4372,3948,2401010709,2401020450
56,4673,4961,2401011858,2401021018
11,3787,2224,2401011023,2401020211
21,9264,1014,2401010655,2401022301
83,3477,7298,2401011915,2401021120
56,7055,6679,2401012329,2401021103
99,6946,8194,2401010746,2401021130
47,8625,8172,2401011508,2401020632
74,5185,5980,2401010021,2401021718
24,9715,2926,2401010205,2401022134
66,5013,9534,2401010915,2401020905
42,6282,6393,2401011238,2401020434
2,1643,5305,2401011650,2401021316
23,2291,1801,2401011254,2401020632
50,9998,2451,2401011535,2401022308
38,7168,9585,2401011204,2401021303
46,4290,4180,2401010700,2401020443
16,2545,6078,2401011259,2401021538
49,3943,2378,2401012214,2401020432
42,4536,3075,2401011759,2401020340
71,1834,7530,2401011820,2401020125
72,8315,6332,2401010744,2401021052
1,5822,9250,2401012255,2401020731
92,4894,3943,2401011915,2401021224
23,5913,5865,2401010443,2401022125
30,7036,4429,2401010748,2401021534
91,4787,3787,2401010238,2401020147
50,3809,8306,2401012311,2401020203
31,1468,3018,2401010317,2401020932
8,3927,6798,2401010912,2401020140
97,7621,7793,2401011130,2401022036
43,9550,4109,2401010442,2401022219
97,4979,9246,2401010133,2401021524
75,1877,4986,2401011649,2401021753
49,9928,9521,2401011947,2401020104
82,7400,2558,2401010051,2401020536
93,5347,4752,2401010908,2401021114
67,3785,5924,2401011358,2401020215
89,7069,9269,2401011817,2401021715
92,9247,2083,2401010115,2401020302
47,6746,3705,2401010957,2401022225
23,2406,4550,2401011832,2401022030
61,3045,2011,2401011733,2401022141
97,9087,3165,2401011028,2401021703
68,3318,5714,2401010559,2401020234
21,5968,7435,2401012325,2401020015
20,8115,1215,2401010139,2401020251
50,6766,2031,2401012300,2401021815
66,5769,1331,2401011705,2401021157
31,2670,3230,2401012318,2401022137
12,3249,9999,2401011205,2401021654
27,4275,1580,2401010212,2401021707
49,4164,5881,2401011952,2401020802
63,3556,2902,2401010425,2401020419
35,5741,9158,2401010214,2401021302
69,2603,5831,2401011542,2401020835
6,7887,2139,2401012016,2401021400
91,8459,9245,2401012240,2401021144
66,6203,8300,2401011940,2401021000
40,5167,8320,2401011323,2401020051
68,3423,2679,2401011224,2401020740
33,3481,9692,2401012355,2401021152
48,4409,1860,2401011003,2401021543
44,9872,5294,2401011014,2401021828
28,3431,5459,2401011342,2401021642
10,5965,3815,2401011413,2401022056
21,1644,1814,2401012124,2401020905
69,6378,6354,2401012147,2401021126
72,5861,8866,2401012002,2401021440
100,2293,1651,2401010013,2401021211
27,8014,2778,2401010343,2401021718
27,1693,4253,2401010100,2401021722
71,2615,1564,2401010953,2401022050
40,8948,2653,2401012103,2401020037
20,7252,8991,2401011847,2401021415
43,8106,6816,2401011428,2401021016
55,3468,2005,2401010728,2401022104
7,1047,4722,2401011111,2401021342
78,1676,6250,2401010143,2401020154
49,7956,6758,2401010435,2401021537
14,3086,3793,2401011451,2401020624
45,8802,1198,2401010906,2401021639
8,9093,4876,2401010710,2401020120
43,2123,8061,2401010822,2401022033
79,5360,7462,2401010424,2401021943
23,5953,9571,2401011429,2401020705
69,4594,2177,2401010408,2401021531
1,1845,9126,2401011809,2401022225
10,9585,6061,2401011703,2401020629
89,3128,2424,2401010547,2401021815
62,1201,5178,2401011422,2401020945
36,9674,1113,2401010936,2401021510
41,7243,4921,2401010149,2401021955
20,9524,2695,2401010220,2401021440
93,6731,1988,2401010020,2401020046
20,9645,4076,2401011548,2401021749
7,3872,9545,2401011259,2401021129
57,1236,8609,2401012306,2401022059
27,3476,3591,2401010012,2401020639
13,1882,6171,2401011625,2401021533
54,4860,5331,2401011807,2401021312
32,8777,4112,2401011724,2401021424
10,2443,9256,2401010437,2401021201
90,8120,7479,2401010223,2401022111
98,7068,5497,2401010346,2401020521
86,5249,6771,2401012005,2401020108
62,8480,8455,2401012224,2401020649
89,2749,3488,2401011731,2401020520
75,6927,6467,2401010724,2401020015
76,1979,3210,2401011219,2401022333
11,7505,3290,2401011404,2401021314
40,4842,3291,2401010925,2401020351
11,1621,2491,2401011925,2401021347
24,1852,8978,2401011437,2401021749
20,1513,2939,2401010724,2401022002
17,9575,5811,2401010959,2401020523
46,3366,2691,2401011838,2401020659
16,6240,9571,2401012101,2401020348
66,6734,4440,2401012350,2401020613
31,9303,3107,2401011458,2401021217
77,5801,8339,2401010552,2401021651
80,8516,6010,2401011948,2401020903
66,8024,5992,2401011502,2401021207
41,2303,7396,2401012247,2401021958
30,2330,3407,2401011219,2401022316
37,3529,2384,2401012223,2401021108
5,5702,9457,2401010125,2401022007
24,5035,5457,2401010234,2401021917
88,4259,7197,2401011614,2401021117
84,3276,2843,2401012038,2401020503
59,2623,6961,2401011659,2401021442
90,4705,3286,2401010906,2401021921
70,8094,1974,2401010924,2401021910
45,1564,1572,2401010842,2401021055
29,3019,1826,2401010415,2401021412
59,6598,6826,2401011551,2401022223
34,1035,1761,2401011316,2401020930
17,1995,6998,2401011119,2401021306
27,4384,4418,2401011629,2401022001
29,3446,4740,2401011900,2401020736
29,4066,4193,2401012212,2401021606
72,1641,2772,2401010127,2401021737
97,7266,9415,2401010356,2401021032
57,4623,7812,2401010002,2401020631
45,7652,2516,2401011903,2401021602
12,3870,8949,2401010352,2401020843
49,4409,3223,2401010904,2401020238
49,5451,2025,2401011901,2401021534
99,9567,8851,2401010418,2401022253
61,5511,4460,2401010859,2401020708
2,4816,1176,2401010519,2401021057
80,9322,5812,2401010124,2401021010
77,4984,7063,2401012038,2401020123
41,9334,2523,2401010148,2401020412
30,6871,5867,2401010939,2401020723
21,1668,9590,2401010340,2401020258
100,3430,1324,2401010016,2401020750
25,7448,4846,2401010921,2401020744
84,9013,7618,2401010249,2401022110
57,7955,7306,2401012004,2401021434
76,7074,2067,2401011019,2401020945
25,8280,3531,2401010134,2401022241
75,4047,3723,2401011714,2401021830
37,3318,1586,2401012030,2401020546
58,4517,2455,2401011246,2401020313
12,6642,1067,2401010829,2401021136
99,1452,5759,2401011537,2401020708
42,3456,8802,2401011615,2401020903
53,3186,4715,2401010230,2401021012
62,9405,8045,2401011638,2401020021
23,5401,1926,2401010133,2401021256
11,5976,2381,2401010456,2401022224
69,8175,3591,2401010313,2401020405
12,4128,8473,2401011706,2401021836
96,8568,7655,2401010918,2401020221
46,8610,9796,2401010903,2401020135
67,3331,4864,2401010838,2401021208
32,6227,7023,2401011256,2401021236
83,6987,9057,2401012227,2401022138
40,2295,4432,2401010407,2401021238
78,1034,5310,2401010346,2401021227
4,3264,9076,2401012143,2401021508
76,2028,3138,2401012149,2401021849
69,1257,3769,2401011407,2401021838
76,9956,3470,2401011050,2401021621
98,7666,1986,2401010003,2401020154
84,9090,4348,2401011235,2401021357
50,9995,2774,2401010436,2401021221
96,7276,3461,2401011344,2401021158
44,6524,4140,2401010940,2401020449
53,7610,2256,2401010248,2401022040
62,1155,1552,2401010729,2401021556
51,6199,6941,2401011411,2401022025
58,8407,3568,2401011736,2401020102
79,6397,3740,2401011752,2401020555
93,4112,4543,2401012208,2401020051
100,1400,4020,2401010407,2401021226
13,1655,6969,2401011015,2401021913
33,9228,1169,2401011328,2401020236
52,6242,6322,2401011146,2401020446
52,9512,2485,2401012304,2401021830
11,8587,3293,2401011924,2401021827
15,6481,4028,2401010703,2401020332
42,2057,7198,2401011842,2401021828
13,5745,3033,2401011849,2401021313
62,4098,1288,2401010925,2401020020
1,7091,1690,2401010025,2401021918
48,6512,8323,2401010947,2401020303
40,7324,7395,2401010317,2401022046
71,3124,6729,2401011851,2401021309
63,4930,2949,2401010247,2401021131
24,6215,8890,2401012141,2401021223
20,4607,9226,2401012242,2401020211
44,6032,5883,2401011428,2401020200
59,4935,5664,2401011758,2401021048
28,6103,9919,2401010935,2401021954
20,4025,9326,2401012024,2401021730
55,3454,1846,2401011156,2401020923
28,5854,6916,2401012132,2401020002
44,1220,5540,2401010901,2401021015
73,7702,7419,2401011014,2401020256
78,4543,4521,2401010725,2401022305
46,6845,1170,2401012108,2401020817
44,8906,2002,2401010013,2401021530
68,7258,8085,2401012042,2401020251
68,4933,7554,2401010756,2401020109
62,5575,2791,2401010942,2401020029
28,4178,9700,2401012123,2401020524
65,3005,4526,2401010324,2401021249
51,4156,5422,2401011104,2401020919
34,3737,9523,2401010829,2401022013
57,8517,7397,2401010829,2401021536
74,8393,3765,2401010329,2401021942
55,8731,7058,2401010555,2401020459
47,8242,2878,2401010402,2401021758
34,1635,5232,2401010812,2401022218
77,4325,3755,2401010157,2401021207
76,1668,5247,2401012112,2401021428
73,1516,3313,2401010353,2401021455
85,5833,2928,2401012255,2401020814
49,6256,9833,2401011718,2401021150
54,1775,3071,2401010235,2401022156
35,6233,8478,2401010620,2401021728
12,4486,2045,2401011019,2401021346
9,8243,4868,2401010752,2401020334
58,7704,6735,2401012112,2401020543
83,8081,1309,2401010348,2401020243
21,4194,5161,2401010739,2401020744
79,1113,1576,2401011640,2401021327
25,8133,4793,2401011721,2401021813
72,6575,1345,2401010518,2401021124
9,4923,6839,2401011123,2401020154
27,3235,2632,2401010702,2401021521
99,6141,8183,2401011223,2401020619
18,9709,1716,2401011646,2401021858
33,2768,9392,2401010538,2401020253
90,7008,5074,2401010514,2401022136
28,3238,3545,2401011413,2401020502
77,1951,1844,2401011220,2401020318
75,7949,5046,2401010920,2401021911
42,9829,2359,2401011522,2401021652
79,2990,8498,2401010202,2401020135
30,6296,5502,2401011756,2401021711
58,7491,4958,2401011903,2401020705
95,1109,3868,2401011925,2401020500
61,2733,2203,2401010135,2401021012
64,1001,2174,2401011041,2401020201
61,5604,5712,2401011948,2401020147
85,4643,1702,2401012214,2401021724
65,7886,7851,2401011525,2401021154
64,7561,2238,2401010127,2401020652
10,3211,1123,2401011832,2401022220
11,1167,7850,2401011114,2401022132
55,6602,4295,2401010737,2401021443
70,3047,6199,2401012209,2401021231
1,5936,5471,2401010941,2401021902
6,4643,3507,2401011234,2401021953
29,2392,7273,2401010700,2401021402
14,7874,4191,2401010558,2401021449
68,5992,5647,2401011625,2401021519
41,5563,4895,2401010546,2401022335
10,6384,3673,2401010251,2401020334
100,9473,1186,2401010120,2401020521
43,7361,8425,2401010255,2401021022
18,5368,2933,2401010605,2401020154
6,8027,4385,2401010915,2401020206
23,3320,8718,2401012302,2401020931
67,3087,7597,2401010043,2401021758
31,9062,3088,2401010420,2401021743
78,9176,1338,2401011450,2401021639
36,7863,1065,2401012145,2401021429
23,7898,5487,2401011742,2401022227
10,4556,5134,2401011226,2401020648
82,6304,1090,2401011402,2401022318
42,4698,1109,2401011044,2401020021
39,7823,6019,2401012120,2401020333
21,5324,6428,2401010949,2401021330
51,8587,5732,2401010038,2401021306
67,8899,1339,2401010220,2401020313
57,2419,1466,2401012302,2401021735
70,7766,3879,2401011207,2401021754
85,6636,3468,2401011006,2401021601
62,6598,7201,2401011231,2401021117
67,2321,4831,2401011620,2401020905
78,2751,8921,2401010744,2401021100
63,1208,7398,2401010845,2401021327
13,9284,3637,2401012059,2401021721
3,1288,8472,2401010751,2401021325
70,9910,9490,2401011628,2401021822
79,8933,4217,2401010853,2401021930
81,5728,8608,2401010502,2401021727
69,1931,1338,2401011820,2401022334
41,1963,7078,2401010707,2401020616
23,9582,8388,2401010021,2401021234
57,9533,4137,2401011644,2401020414
25,7653,3136,2401011013,2401021934
40,3843,4843,2401012321,2401022047
66,7189,2030,2401010633,2401020358
82,8123,5642,2401011717,2401020153
67,5087,7829,2401012043,2401020223
93,9892,1376,2401011210,2401020113
1,9510,4592,2401012213,2401020154
98,1838,2197,2401010409,2401021312
16,2550,8784,2401010748,2401022202
69,3113,6489,2401011310,2401021357
17,5033,8165,2401010905,2401022107
63,1253,9397,2401010809,2401021250
74,5338,9857,2401011310,2401022021
68,2117,5423,2401010707,2401021334
31,7674,6899,2401010818,2401020430
32,1737,4512,2401010140,2401021749
68,5941,4992,2401011418,2401020457
21,4123,3197,2401011311,2401021834
9,9950,2297,2401010219,2401020552
44,8660,3145,2401011432,2401020524
57,6531,9414,2401012234,2401022308
51,9715,5746,2401010113,2401020832
42,1217,1734,2401010338,2401020512
54,4722,4710,2401011151,2401021303
81,6885,6761,2401010041,2401021339
79,5832,4873,2401011922,2401021701
93,7605,7289,2401010942,2401021322
48,7580,5283,2401011720,2401021314
87,2214,6914,2401012110,2401020525
2,8993,6265,2401010803,2401021255
8,9675,7965,2401011853,2401020844
95,5447,4040,2401010924,2401021358
10,9854,1690,2401011931,2401021130
79,7360,5027,2401010825,2401020912
7,7615,1624,2401012337,2401021048
69,1700,2194,2401010619,2401021906
34,8730,9895,2401010441,2401022014
87,1295,4196,2401011124,2401020230
6,4777,8131,2401011101,2401021724
1,1376,1519,2401010241,2401021300
40,6687,2340,2401010144,2401021657
98,4024,9391,2401012126,2401020339
95,4346,9908,2401011349,2401022125
83,8866,9556,2401010846,2401022056
75,4036,3183,2401010652,2401022045
23,4383,8819,2401011830,2401021802
67,8792,6941,2401012234,2401020824
18,1854,5744,2401011701,2401021616
80,4266,4154,2401010933,2401021416
20,1109,7677,2401011002,2401021038
14,2691,2431,2401011653,2401021407
21,5169,5605,2401011301,2401021033
55,4379,6082,2401010824,2401020530
100,3216,4527,2401010303,2401020140
85,8396,9349,2401011956,2401020804
58,5017,3416,2401011828,2401020942
52,9028,5020,2401010302,2401020945
9,8620,6695,2401012142,2401021504
82,4230,8287,2401010810,2401020131
15,3283,8267,2401012114,2401021411
84,4352,1623,2401010613,2401021639
36,9779,4282,2401010849,2401020526
28,3205,2405,2401010734,2401021604
29,6126,8959,2401010512,2401021636
73,3340,9763,2401011822,2401021147
28,4292,8239,2401010738,2401020114
13,4686,8074,2401011027,2401020337
34,1057,9761,2401011140,2401020253
73,2247,5489,2401011407,2401021030
10,5226,9136,2401010551,2401020648
51,6986,4723,2401011302,2401022324
5,6245,7411,2401012320,2401022009
96,5853,6291,2401011315,2401020157
83,9375,1268,2401010955,2401021337
60,5090,1098,2401010951,2401022158
7,8745,8934,2401011430,2401021642
75,9696,7254,2401011055,2401021901
18,7812,3181,2401010242,2401020234
21,9733,9220,2401011253,2401021254
21,2577,9524,2401011910,2401022338
79,3784,5290,2401011000,2401020921
53,1385,4553,2401011021,2401021404
15,9302,2744,2401012245,2401021917
16,1233,1798,2401010709,2401021113
92,8550,2385,2401011649,2401020412
68,4650,1704,2401011847,2401021350
96,2481,6057,2401010156,2401021850
74,7540,1286,2401011432,2401021036
90,8529,9182,2401011734,2401021623
21,3012,2146,2401010537,2401021911
50,4957,7314,2401010844,2401020746
15,9417,9253,2401011901,2401020555
10,7272,1817,2401011625,2401020342
35,4006,5585,2401011039,2401020251
28,1255,1618,2401011721,2401021409
79,3891,3775,2401012324,2401022050
87,8464,6358,2401012054,2401020229
66,4089,1737,2401011343,2401020144
59,1711,5705,2401011859,2401021000
80,8550,1621,2401010333,2401021238
68,9316,5173,2401011248,2401020749
97,4892,8151,2401010138,2401021608
62,2018,5208,2401011308,2401022213
91,4737,6980,2401011109,2401021550
12,2916,4464,2401012122,2401020752
64,1719,8826,2401010120,2401021520
5,4336,9777,2401011125,2401021652
32,4876,6009,2401010150,2401021310
56,5080,4263,2401012210,2401022012
1,3124,8555,2401011305,2401022100
78,2381,4971,2401011313,2401021441
23,8244,9262,2401011219,2401020633
50,9392,3982,2401010432,2401020310
50,4141,2271,2401011420,2401020227
63,6947,4937,2401011637,2401020353
79,3276,3616,2401011427,2401022220
28,4894,1373,2401011243,2401022338
51,8279,7956,2401010150,2401020315
31,7571,1601,2401011000,2401020226
94,9147,2013,2401011546,2401020415
43,9677,3311,2401010723,2401021636
31,5130,4900,2401012344,2401020922
84,1663,2410,2401011221,2401020341
74,1407,1880,2401011020,2401021916
5,6326,2896,2401011857,2401021910
81,3537,5361,2401010612,2401020859
34,7872,4880,2401010959,2401021103
62,3255,6352,2401010427,2401020455
82,9648,9102,2401012323,2401020418
8,8796,9695,2401010809,2401020719
37,5405,8082,2401011651,2401020829
3,4402,4456,2401011130,2401021838
18,9082,1619,2401011408,2401020104
54,6922,2778,2401010844,2401021811
4,5420,9634,2401012111,2401022320
19,4789,8213,2401010848,2401021844
41,6380,1643,2401010744,2401021840
13,4914,4545,2401010441,2401020408
8,6561,3853,2401010806,2401020501
40,6294,8641,2401012231,2401022252
40,7357,6149,2401010915,2401020945
79,2724,6134,2401010424,2401020549
74,1223,9864,2401010833,2401021117
36,3914,8278,2401010530,2401021842
88,8774,6787,2401011049,2401020522
90,8891,7443,2401010043,2401021244
58,3144,9979,2401012305,2401021126
88,4562,8708,2401011806,2401021912
56,8627,3288,2401012243,2401021625
51,1981,8153,2401012028,2401021150
59,4275,3272,2401011704,2401020807
4,9197,7084,2401010541,2401020917
44,1202,3677,2401010549,2401020840
44,4920,2815,2401011435,2401020518
53,3803,7257,2401010711,2401020321
58,4260,4899,2401010620,2401020800
12,4295,9358,2401012054,2401021826
73,5119,8869,2401011156,2401020451
43,2618,2778,2401010732,2401020121
83,6768,4569,2401011305,2401020543
88,9933,4211,2401010745,2401020958
60,6081,8799,2401010920,2401021247
59,2002,9651,2401012201,2401022241
42,4905,3240,2401010833,2401022140
50,9203,7165,2401012222,2401022015
66,8549,6545,2401010155,2401020413
80,6536,1480,2401011321,2401022317
81,5079,7502,2401011242,2401022116
49,6262,8448,2401010837,2401021735
41,2648,7801,2401010304,2401022056
35,6626,8440,2401011800,2401021619
35,8949,6913,2401010932,2401021633
11,4428,5844,2401011954,2401022154
7,7973,1654,2401011307,2401021350
54,9706,6557,2401010100,2401021941
37,9565,5154,2401010008,2401021855
45,3320,9353,2401011201,2401021833
20,8225,3705,2401012257,2401021636
83,5893,5169,2401011041,2401021208
5,8969,4725,2401010703,2401021012
99,5226,5969,2401010335,2401021744
27,6953,5945,2401011753,2401020425
78,1924,8368,2401011540,2401021325
13,8167,9079,2401011455,2401021952
19,7166,1333,2401010046,2401020521
9,4777,3707,2401011236,2401021343
31,5823,6578,2401010300,2401021656
74,4235,4828,2401010914,2401020841
32,8061,2630,2401010146,2401020336
96,2836,3323,2401010618,2401022020
70,8972,3431,2401010115,2401021003
55,5476,7544,2401011636,2401022215
11,4374,2107,2401011940,2401021239
24,4955,5519,2401012103,2401020612
67,6912,2516,2401010326,2401020934
19,5113,6792,2401011906,2401020944
44,8857,8987,2401012128,2401021207
8,7511,8956,2401010639,2401021541
95,2773,8062,2401012105,2401020226
57,1940,8652,2401012312,2401021340
61,2315,1732,2401010349,2401020254
80,8648,5603,2401010320,2401020701
38,5224,9016,2401011031,2401022102
9,5918,5646,2401012144,2401022008
60,6198,4124,2401011827,2401020300
14,7899,1175,2401011954,2401022328
70,2912,8198,2401011140,2401020122
82,6441,8591,2401011735,2401022123
32,5324,1824,2401010553,2401021110
11,3120,4445,2401011352,2401020822
35,1807,8230,2401012247,2401020542
85,1740,2909,2401010724,2401021619
97,2995,2889,2401011057,2401020403
20,7480,3833,2401012210,2401020025
96,8766,7072,2401011312,2401020648
27,2496,1978,2401011043,2401021645
5,5057,6892,2401011625,2401021739
98,9118,6670,2401011857,2401020631
52,8113,2043,2401010003,2401020530
37,8380,3275,2401010012,2401021145
57,7322,2159,2401011754,2401021915
13,3043,6052,2401010457,2401022020
55,2859,6816,2401010242,2401020357
6,9219,9715,2401010952,2401020829
22,8967,5326,2401011846,2401022102
67,9865,9318,2401011410,2401021304
70,1999,4613,2401012136,2401020755
44,4863,9710,2401010844,2401021503
58,7033,3101,2401010342,2401021836
6,6937,8569,2401010541,2401021456
44,4250,1210,2401010201,2401022345
29,4517,6971,2401010137,2401022242
35,7855,6410,2401012047,2401021443
84,2467,4062,2401012231,2401020723
52,8970,5509,2401010652,2401020652
36,1213,4045,2401010117,2401020023
49,9500,3851,2401010404,2401021019
85,6522,8972,2401011606,2401021618
25,1422,6410,2401010401,2401020307
88,1726,9725,2401011247,2401021646
48,9432,4220,2401011719,2401021926
18,3322,7988,2401011153,2401020910
16,2499,9539,2401010331,2401021425
71,6185,8149,2401011136,2401021048
50,8199,4453,2401011503,2401021508
3,4912,3909,2401011259,2401020133
14,9964,7658,2401010314,2401021201
90,4475,8464,2401011720,2401021032
71,3537,2758,2401011840,2401022130
24,4159,6235,2401012356,2401022101
12,1816,5948,2401012310,2401020557
31,1811,5001,2401011507,2401022228
98,7766,2990,2401010409,2401020932
100,5534,5495,2401010903,2401020649
14,2773,2365,2401010329,2401021831
13,8966,9507,2401011909,2401022128
98,5202,1613,2401010821,2401021016
54,5257,8387,2401011652,2401021632
80,5039,6525,2401010510,2401020448
11,1280,4221,2401011535,2401020833
93,8123,1263,2401011359,2401020547
75,7979,6201,2401011731,2401021420
68,8605,3527,2401010911,2401020249
70,5650,3328,2401011824,2401021208
23,1738,3667,2401012239,2401021804
24,4911,2617,2401010351,2401020606
23,8341,4967,2401010629,2401021931
38,1088,7438,2401011120,2401021832
11,7862,7067,2401011012,2401020734
47,1078,9204,2401010638,2401020205
1,7497,6647,2401011656,2401021246
24,7145,4914,2401011947,2401020749
11,4101,8662,2401010851,2401021805
44,5661,9962,2401010643,2401020742
100,6689,6292,2401011046,2401021700
88,9714,2258,2401011040,2401021303
90,9253,2562,2401010544,2401020058
91,2129,1787,2401011848,2401020537
84,8020,3051,2401011728,2401020209
33,1003,4438,2401011312,2401020843
52,3900,5273,2401011128,2401020332
49,3140,1799,2401010450,2401021054
78,4832,3991,2401011009,2401020614
58,7696,4754,2401011855,2401021748
42,8521,3075,2401011807,2401021940
62,1408,6121,2401011505,2401020846
73,8376,5544,2401011001,2401020814
39,9471,1809,2401010521,2401021501
